e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,E_file,fileinfo,class,CompressionRatio,CodeDensity
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,105220,4096,147456,1,1,1,6,2,6,2,6,2,1,347039,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.027952461468981,1.5807319569318898,6.802624452080096,1,0,3.1300080128205127e-06,0.4391025641025641
144,3,4,65535,184,216,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,12901,4096,28672,1,1,1,4,0,0,0,4,0,1,12412569,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.4449753166741,5.065883768791213,7.999819211747205,0,0,8.076552798040951e-08,0.0018608377646686352
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,35312,4096,45056,1,1,1,6,1,6,1,6,1,1,79630,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.127374291823531,4.030750902775343,6.022221122363835,1,0,2.146291208791209e-05,0.8351648351648352
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,13498,4096,16384,1,1,1,6,2,6,2,6,2,1,26172,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.855463403735658,0.5948563633332828,5.857633367782435,1,0,4.763719512195122e-05,0.5365853658536586
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,4096,4096,0,1,1,4,0,0,0,4,0,1,198957,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,3.983254456212264,1,0,6.148851394559496e-06,0.0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,215100,4096,376832,0,1,1,6,1,6,1,6,1,1,6332212,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,7.300447777033317,2.133916462641524,4.4397504305812365,1,0,1.5915294980443285e-07,0.05924054758800522
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,264873,4096,290816,1,1,1,5,0,0,0,5,0,1,492315,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.223915782579513,4.6848908583766615,6.43388094718056,1,0,2.150870672448207e-06,0.6111914102828825
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,91175,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4096,4096,1,1,1,0,NoPacker,0.0,0.0,4.420740200137153,1,0,3.3103813559322034e-05,0.0
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,10366,8192,16384,1,1,1,4,0,0,0,4,0,1,14868,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.135302470783811,0.0,4.098881887043321,1,0,0.00021701388888888888,0.5555555555555556
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,4096,4096,1,1,1,5,1,0,0,5,1,1,184910,2,0,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,7.276241754292704,1,0,5.673823249058145e-06,0.0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,226494,4096,552960,0,1,1,5,0,9,0,5,0,1,648688,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.380287483449137,4.679578273851077,6.325806258653351,1,0,1.5930872756933117e-06,0.8686786296900489
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,250181,4096,1818624,0,1,1,6,1,6,1,5,1,1,1887866,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.665961849907139,4.476307670901263,6.70894741507752,1,0,5.395372928176796e-07,0.9475138121546961
144,3,4,65535,184,256,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,38176,4096,61440,1,1,1,4,0,0,0,4,0,1,99470,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.182489395118924,2.5367274202002803,5.695931627084219,1,0,1.0116542570411137e-05,0.5801230171576562
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,39712,4096,45056,1,1,1,4,0,0,0,5,1,1,88697,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,3,0,NoPacker,6.576151142361522,3.767276159200524,6.551445271465744,1,0,1.6062708815214598e-05,0.6579285530711899
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,77928,4096,155648,0,1,1,5,0,9,0,5,0,1,211174,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.527047079881794,4.056254983036233,6.520159559664156,1,0,5.6448699421965315e-06,0.846820809248555
144,3,4,65535,184,232,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,13979,4096,16384,1,1,1,4,0,5,3,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,5.4963094924299,0.2750075169728898,3.945871708809832,1,0,2.7070193010476166e-05,0.3326385317127311
144,3,4,65535,184,200,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,4096,4096,0,1,1,4,0,0,0,5,1,1,59552,3,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,2,0,NoPacker,1.6651836198709045,0.0,6.097678127501466,1,0,8.261731658955717e-05,0.0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,32375,4096,40960,1,1,1,6,2,6,2,6,2,1,101023,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.262076496163821,3.835787598649326,6.304069844920544,1,0,2.2194602272727273e-05,0.7840909090909091
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,75634,4096,81920,0,1,1,4,0,0,0,5,1,1,107972,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,3,0,NoPacker,6.552791839643323,0.1473650753047697,6.708773626714263,1,0,1.1515430677107323e-05,0.8608014739751266
144,3,4,65535,184,288,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,391416,4096,430080,0,1,1,4,0,0,0,4,0,1,677234,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,6.654957786539015,7.62806656465478,7.189810804533995,1,0,1.6126743300950834e-06,0.639909174181729
144,3,4,65535,184,248,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,61470,4096,122880,1,1,1,5,0,0,0,5,0,1,194502,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.6783201307581885,2.984737014433569,6.538754330945242,1,0,5.521689195158583e-06,0.6389257001501899
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,4096,4096,0,1,1,5,0,8,0,4,10,1,37396,3,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,5.18408451841858,1,0,5.348737697903295e-05,0.0
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,15965,4096,20480,0,1,1,4,0,0,0,4,0,1,48833,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.385406766130449,1.583804014411304,6.340369082677727,1,0,3.171783811215428e-05,0.4871859934026897
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,14821,4096,16384,1,1,1,6,2,6,2,6,2,1,32938,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.275311814242965,5.311101536327186,5.915772832584821,1,0,4.763719512195122e-05,0.5853658536585366
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,265311,4096,311296,1,1,1,5,0,0,0,4,0,1,389739,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.5654670244522455,5.126399822562284,6.418868053679672,0,0,2.6393581081081083e-06,0.8027027027027027
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,6405,4096,8192,1,1,1,6,2,6,2,6,2,1,51579,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.454945350760961,0.2990509103346658,4.816311746096219,1,0,9.300595238095238e-05,0.38095238095238093
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,44349,4096,49152,1,1,1,6,2,6,2,6,2,1,84751,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.216837436767356,0.980679893660908,6.234923252681093,1,0,1.842570754716981e-05,0.7924528301886793
144,3,4,65535,184,256,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,5718992,4096,6230016,1,1,1,5,0,0,0,5,0,1,12355973,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.312530863442085,3.853956994896581,6.046653711198118,0,0,8.102572080481228e-08,0.5042937149968886
144,3,4,65535,184,264,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,88524,4096,180224,1,1,1,4,0,0,0,4,0,1,271763,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.585032936072289,4.522970474612925,6.23516403074064,1,0,3.8070292988974843e-06,0.6705244563562162
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,27807,4096,32768,1,1,1,6,2,6,2,6,2,1,103440,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.18058120697344,2.331519407133257,6.001317755885724,1,0,2.5365259740259742e-05,0.7272727272727273
144,3,4,65535,184,288,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,402004,4096,438272,0,1,1,4,0,0,0,4,0,1,650846,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.65025790467601,7.628297896197071,7.180995069287877,1,0,1.5776653077709482e-06,0.6429806515126655
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10435,4096,12288,1,1,1,6,2,6,2,6,2,1,77189,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.716223130293718,0.2990509103346658,5.642610234572482,1,0,5.580357142857143e-05,0.45714285714285713
144,3,4,65535,184,264,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,386714,4096,495616,0,1,1,4,0,0,0,5,1,1,542223,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.104872945771784,4.827009026696527,6.262511817520746,1,0,1.884090737809933e-06,0.9231743160750622
144,3,4,65535,184,224,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,125076,4096,225280,1,1,1,4,0,0,0,4,0,1,488547,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.611285297496695,3.848175336056531,6.718186519936339,1,0,2.28665508094759e-06,0.5057715174243117
144,3,4,65535,184,256,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,12012,4096,45056,0,1,1,4,0,7,0,4,0,1,94591,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.629273461460275,0.9711394340474788,6.028573286174816,1,0,1.743861607142857e-05,0.7142857142857143
144,3,4,65535,184,216,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,4240,4096,8192,0,1,1,5,0,8,0,4,0,1,400862,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,5.745280263900403,0.0,4.850999220920295,1,0,2.6718536251709986e-06,0.004103967168262654
144,3,4,65535,184,176,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,8,0,0,4096,4096,0,1,1,5,0,5,0,4,0,1,606161,3,0,0,0,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,4.08471126548453,1,0,1.667111229661243e-06,0.0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,80042,4096,90112,1,1,1,6,2,6,2,6,2,1,793673,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.50853094159611,5.789547917069647,5.83136999021195,1,0,1.265797148412184e-06,0.10563836681788723
144,3,4,65535,184,128,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,10,26048,4096,69632,0,1,1,4,0,4,0,4,0,1,164601,2,0,0,0,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.499872068607137,1.895528527205957,7.77588156957005,1,0,1.6478591014553892e-06,0.10461927863319975
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,169461,4096,270336,1,1,1,5,1,0,0,5,1,1,409232,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.549319659656613,5.15170708518422,6.403249038297858,1,0,2.537658857444476e-06,0.6665313248609362
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,22898,8192,40960,0,1,1,5,2,5,2,4,0,1,4319465,2,0,0,0,0,1,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.583587434397277,0.5095842685915475,7.9990245588183795,1,0,2.3165994543944965e-07,0.007235203415964892
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,24658,4096,274432,1,1,1,6,2,6,2,6,2,1,268170,2,1,0,1,0,0,0,0,1,0,0,0,262144,16384,1048576,4096,1,1,4,0,NoPacker,6.25258639461783,1.028307153832679,5.308815696138135,1,0,4.1733440170940175e-06,0.6410256410256411
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,6093,4096,8192,1,1,1,6,2,6,2,6,2,1,31502,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.724401661637489,0.376301964397433,4.973922347323388,1,0,0.00010279605263157894,0.3684210526315789
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,22898,8192,40960,0,1,1,5,2,5,2,4,0,1,5872162,2,0,0,0,0,1,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.583587434397277,0.5134905185915475,7.999041691943399,1,0,1.7083200653808255e-07,0.0053354252281973946
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,11410,4096,16384,1,1,1,6,2,6,2,6,2,1,87398,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.955766093449614,1.2127738216379176,6.30077227963136,1,0,1.3563368055555555e-05,0.13194444444444445
144,3,4,65535,184,192,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,5,0,0,0,5,0,1,28697,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,6.124894248463284,1,0,9.904912836767037e-05,0.0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,2015387,4096,2031616,1,1,1,6,1,6,1,5,0,1,2139471,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.4290778297898985,2.9042892873585573,6.4563314852745375,1,0,4.7478511225819193e-07,0.960934680963396
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,12350,8192,16384,1,1,1,4,0,0,0,4,0,1,34873,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.002127407148722,0.0,6.0976818022635895,0,0,7.778469197261979e-05,0.358431860609832
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,11879,4096,16384,1,1,1,5,0,0,0,5,0,1,37232,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.139389768227128,3.728906583400285,6.448766052154314,0,0,4.049238743116294e-05,0.4146420472951085
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,185238,4096,237568,1,1,1,5,1,0,0,5,1,1,340876,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.656314652859814,6.195870390003646,6.624720396423843,1,0,3.1118524235106674e-06,0.7265304090218826
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,8092,4096,12288,1,1,1,6,1,6,1,6,0,1,48044,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,5.953367631336537,0.2787473243127146,5.572492043292423,1,0,3.0048076923076925e-05,0.2
144,3,4,65535,184,248,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,101982,4096,118784,0,1,1,4,0,0,0,4,0,1,171602,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,10000,4096,1,1,4,1,Armadillov1xxv2xx,6.478638189108598,1.3028698987349434,5.90210335294466,1,0,5.897617362585515e-06,0.6763859400802076
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,30448,4096,274432,1,1,1,6,2,6,2,6,2,1,349393,2,1,0,1,0,0,0,0,1,0,1,0,1048576,8192,1048576,4096,1,2,4,0,NoPacker,6.499273467733676,1.109060765881857,6.491403884562367,1,0,2.995590490797546e-06,0.838957055214724
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,32756,4096,40960,1,1,1,6,2,6,2,6,2,1,79371,2,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,2,4,0,NoPacker,6.336880899305135,1.3671425588179082,6.53660704773304,1,0,1.5518311607697083e-05,0.5402855369335816
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,415202,4096,421888,1,1,1,6,2,6,2,6,2,1,2016462,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.948875450778036,2.5202423109183627,5.74817860072051,1,0,5.082292479833463e-07,0.21051262034868592
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,267758,8192,270336,1,1,1,4,0,0,0,4,0,1,291758,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,6.536808877008508,0.0,6.57359833815182,0,0,3.714489480565791e-06,0.9642220373231903
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,463564,4096,466944,1,1,1,4,0,0,0,4,0,1,596745,3,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,6.686877083729761,0,0,1.7328619948707284e-06,0.796728356553684
144,3,4,65535,184,240,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,32031,4096,32768,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,5.951771969695346,0.0247876664860849,4.708528853335379,1,0,1.8780048076923078e-05,0.5384615384615384
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,48079,4096,110592,1,1,1,5,1,0,0,5,1,1,190241,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.56111883024565,4.4666069863828906,6.380507521551184,1,0,6.053268765133172e-06,0.6260532687651331
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,57297,4096,65536,1,1,1,5,1,0,0,5,1,1,150362,2,0,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.201678537522233,4.433676375619743,6.184228950882737,1,0,7.281412011417254e-06,0.43245762218209355
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,32803,4096,36864,1,1,1,6,2,6,2,6,2,1,126499,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.303250876125281,0.8668290619839298,5.777096152279686,1,0,1.5500992063492063e-05,0.48412698412698413
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,8764,4096,12288,1,1,1,4,0,0,0,4,0,1,51652,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.333422028644412,1.0102684364625354,6.655729983863849,1,0,4.772814051164567e-05,0.3421153111874761
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,4713,4096,49152,1,1,1,6,1,6,1,6,1,1,71149,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.272370559908138,0.9081138212073394,6.170969455730416,1,0,2.0135309278350515e-05,0.8762886597938144
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,11988,4096,16384,1,1,1,6,2,6,2,6,2,1,37859,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.041749806474879,1.1228058560812662,5.713358341212947,1,0,5.744485294117647e-05,0.5588235294117647
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10341,4096,16384,1,1,1,6,2,6,2,6,2,1,19118,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.754514654222087,1.6955001424128622,5.430120864479511,1,0,6.300403225806451e-05,0.5483870967741935
144,3,4,65535,184,320,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1275003,4096,2408448,0,1,1,4,0,0,0,5,1,1,2906678,2,1,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.52526290046879,7.308695215164116,6.793886713742296,1,0,3.4817583715398283e-07,0.7936403594288802
144,3,4,65535,184,256,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,43323,4096,49152,1,1,1,4,0,0,0,4,0,1,152561,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.175776997625407,1.0592484206882105,5.916033541258594,1,0,7.942054768409683e-06,0.35783721964546666
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,6,1,6,1,6,1,1,67511,3,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,1.6063852216473178,1,0,8.138020833333333e-05,0.0
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,37416,16384,8192,1,1,1,4,0,0,0,4,0,1,243922,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,7.267381608081093,0.0,7.242206464920079,0,0,4.430738692754856e-06,0.9618602013327662
144,3,4,65535,184,192,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,5,0,0,0,5,0,1,41155,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,5.795354607133712,1,0,7.896399241945672e-05,0.0
144,3,4,65535,184,240,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,8863,4096,237568,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.7623730045171815,2.478147042386835,6.542820064620783,1,0,2.8722426470588235e-06,0.6705882352941176
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,40852,4096,45056,1,1,1,6,2,6,2,6,2,1,120943,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.254617808297224,3.408651660938613,6.465358413863567,1,0,9.169600938967136e-06,0.36619718309859156
144,3,4,65535,184,176,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,4.285637479266955,1,0,2.44140625e-05,0.0
144,3,4,65535,184,240,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,36592,4096,98304,1,1,1,4,0,0,0,4,0,1,302461,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.681420035735733,2.3490434978753423,7.018826811965127,0,0,3.889597660018048e-06,0.3664312163549802
